Kanton,Verbrauchsprofile typischer Haushalte,Periode,Produkt,Total exkl. MWST,Netznutzung,Energielieferungkosten,Abgaben an das Gemeinwesen,Förderabgaben (KEV)
Freiburg,H2,2019,Günstigstes Produkt,21.84,10.52864,9.008,0.0,2.3
Appenzell Ausserrhoden,H8,2022,Günstigstes Produkt,18.53,8.510133,7.7200933,0.0,2.3
Freiburg,H1,2021,Günstigstes Produkt,25.89,14.484,9.108334,0.0,2.3
Appenzell Ausserrhoden,C2,2021,Standardprodukt,19.2,7.7376833,9.156308,0.0,2.3
Freiburg,H1,2020,Günstigstes Produkt,25.89,14.484,9.108334,0.0,2.3
Schaffhausen,C3,2023,Günstigstes Produkt,21.79,10.3288,9.16,0.0,2.3
Freiburg,H1,2022,Günstigstes Produkt,25.89,14.484,9.108334,0.0,2.3
Schaffhausen,C3,2023,Standardprodukt,21.79,10.3288,9.16,0.0,2.3
Genf,H5,2018,Günstigstes Produkt,17.62,7.7777715,7.541143,0.0,2.3
Appenzell Ausserrhoden,H6,2022,Standardprodukt,16.01,6.180636,7.530207,0.0,2.3
Appenzell Ausserrhoden,C1,2021,Standardprodukt,20.48,8.991406,9.189453,0.0,2.3
Freiburg,H1,2018,Günstigstes Produkt,24.64,13.226,9.108334,0.0,2.3
Appenzell Ausserrhoden,H5,2020,Standardprodukt,16.81,6.871857,7.637357,0.0,2.3
Freiburg,H4,2019,Günstigstes Produkt,20.15,8.855467,8.987778,0.0,2.3
Appenzell Ausserrhoden,H7,2020,Standardprodukt,16.14,6.058956,7.778228,0.0,2.3
Freiburg,H8,2020,Günstigstes Produkt,19.69,8.403013,8.988361,0.0,2.3
Genf,C3,2020,Günstigstes Produkt,17.07,6.978667,7.7893333,0.0,2.3
Appenzell Innerrhoden,C1,2022,Standardprodukt,19.63,8.444219,8.892656,0.0,2.3
Freiburg,H4,2022,Günstigstes Produkt,20.76,9.4688,8.987778,0.0,2.3
Freiburg,H4,2021,Günstigstes Produkt,20.76,9.4688,8.987778,0.0,2.3
Appenzell Ausserrhoden,H6,2021,Standardprodukt,15.74,5.8125286,7.630207,0.0,2.3
Appenzell Innerrhoden,H5,2022,Standardprodukt,17.18,7.120143,7.7552857,0.0,2.3
Freiburg,H4,2020,Günstigstes Produkt,20.76,9.4688,8.987778,0.0,2.3
Appenzell Innerrhoden,H1,2022,Standardprodukt,24.44,14.0449705,8.100149,0.0,2.3
Appenzell Innerrhoden,H2,2022,Standardprodukt,21.43,11.050285,8.080571,0.0,2.3
Appenzell Ausserrhoden,H1,2019,Standardprodukt,21.95,10.99,8.66,0.0,2.3
Appenzell Innerrhoden,H8,2022,Standardprodukt,18.0,7.580115,8.120091,0.0,2.3
Freiburg,H5,2018,Günstigstes Produkt,17.46,7.11004,8.053667,0.0,2.3
Appenzell Innerrhoden,H4,2022,Standardprodukt,19.17,8.753333,8.12,0.0,2.3
Appenzell Innerrhoden,H1,2019,Günstigstes Produkt,21.16,10.99,7.87,0.0,2.3
Appenzell Ausserrhoden,H1,2019,Günstigstes Produkt,21.16,10.99,7.87,0.0,2.3
Schaffhausen,C5,2023,Standardprodukt,18.05,6.94743,8.8005,0.0,2.3
Schaffhausen,C6,2023,Standardprodukt,17.34,6.2299857,8.806056,0.0,2.3
Appenzell Innerrhoden,H7,2022,Standardprodukt,16.74,6.549368,7.8931594,0.0,2.3
Freiburg,C6,2022,Günstigstes Produkt,14.91,3.9839778,8.625617,0.0,2.3
Freiburg,C6,2022,Standardprodukt,14.91,3.9839778,8.625617,0.0,2.3
Freiburg,C6,2021,Günstigstes Produkt,14.76,3.8339777,8.625617,0.0,2.3
Freiburg,C5,2019,Günstigstes Produkt,14.84,3.85516,8.68235,0.0,2.3
Appenzell Ausserrhoden,C1,2020,Günstigstes Produkt,18.42,8.097032,8.019453,0.0,2.3
Freiburg,C5,2022,Günstigstes Produkt,15.21,4.23116,8.68235,0.0,2.3
Appenzell Ausserrhoden,H7,2022,Standardprodukt,17.57,7.204849,8.068228,0.0,2.3
Freiburg,C6,2021,Standardprodukt,14.76,3.8339777,8.625617,0.0,2.3
Freiburg,H5,2020,Günstigstes Produkt,17.34,6.99296,8.053667,0.0,2.3
Freiburg,C6,2020,Günstigstes Produkt,14.76,3.8339777,8.625617,0.0,2.3
Freiburg,C6,2018,Standardprodukt,14.74,3.8145223,8.625617,0.0,2.3
Jura,C7,2022,Günstigstes Produkt,15.58,4.5808005,8.696076,0.0,2.3
Solothurn,C7,2019,Standardprodukt,14.95,4.3181386,7.9840026,0.0,2.3
Appenzell Innerrhoden,C2,2020,Günstigstes Produkt,17.14,6.84895,7.986308,0.0,2.3
Schaffhausen,C7,2023,Günstigstes Produkt,16.28,5.252517,8.73469,0.0,2.3
Schaffhausen,C7,2023,Standardprodukt,16.28,5.252517,8.73469,0.0,2.3
Appenzell Ausserrhoden,C2,2020,Günstigstes Produkt,17.14,6.84895,7.986308,0.0,2.3
Freiburg,H3,2022,Günstigstes Produkt,18.12,7.8848,7.937778,0.0,2.3
Freiburg,H3,2018,Günstigstes Produkt,18.0,7.7585335,7.937778,0.0,2.3
Appenzell Ausserrhoden,C2,2020,Standardprodukt,17.92,6.84895,8.766309,0.0,2.3
Solothurn,C7,2019,Günstigstes Produkt,14.6,4.3181386,7.977461,0.0,2.3
Solothurn,C7,2020,Standardprodukt,15.52,4.370904,7.9840026,0.0,2.3
Appenzell Innerrhoden,C1,2019,Standardprodukt,18.56,8.424219,7.8398438,0.0,2.3
Appenzell Innerrhoden,C2,2019,Standardprodukt,17.27,7.1733165,7.8045835,0.0,2.3
Appenzell Innerrhoden,C2,2022,Standardprodukt,18.35,7.1933165,8.860217,0.0,2.3
Appenzell Ausserrhoden,C1,2020,Standardprodukt,19.2,8.097032,8.799453,0.0,2.3
Schaffhausen,C6,2023,Günstigstes Produkt,17.34,6.2299857,8.806056,0.0,2.3
Schaffhausen,C5,2023,Günstigstes Produkt,18.05,6.94743,8.8005,0.0,2.3
Solothurn,C7,2020,Günstigstes Produkt,14.74,4.370904,7.977461,0.0,2.3
Appenzell Ausserrhoden,H3,2021,Standardprodukt,18.91,8.6526985,7.9598413,0.0,2.3
Solothurn,C7,2021,Günstigstes Produkt,14.74,4.4634566,7.977461,0.0,2.3
Appenzell Ausserrhoden,H3,2022,Standardprodukt,19.22,9.055873,7.8598413,0.0,2.3
Appenzell Ausserrhoden,H2,2020,Standardprodukt,21.04,10.773714,7.969714,0.0,2.3
Appenzell Ausserrhoden,H6,2023,Günstigstes Produkt,21.45,6.084957,13.070208,0.0,2.3
Freiburg,H8,2023,Standardprodukt,24.28,8.903013,13.084272,0.0,2.3
Freiburg,H4,2023,Standardprodukt,25.35,9.9688,13.083555,0.0,2.3
Genf,H6,2018,Günstigstes Produkt,14.8,5.8263316,6.672343,0.0,2.3
Appenzell Innerrhoden,H6,2023,Günstigstes Produkt,21.45,6.084957,13.070208,0.0,2.3
Schaffhausen,C2,2018,Standardprodukt,19.72,10.747216,6.667512,0.0,2.3
Appenzell Innerrhoden,C6,2023,Standardprodukt,21.24,5.490489,13.446089,0.0,2.3
Appenzell Ausserrhoden,H3,2023,Günstigstes Produkt,24.77,9.065397,13.399841,0.0,2.3
Appenzell Innerrhoden,H3,2023,Günstigstes Produkt,24.77,9.065397,13.399841,0.0,2.3
Schaffhausen,H7,2020,Günstigstes Produkt,16.84,7.8952746,6.642253,0.0,2.3
Appenzell Ausserrhoden,H6,2019,Standardprodukt,14.2,5.2708,6.630207,0.0,2.3
Freiburg,H2,2023,Standardprodukt,27.54,12.13264,13.1084,0.0,2.3
St. Gallen,H2,2017,Standardprodukt,23.8,14.84,6.6594286,0.0,2.3
Appenzell Innerrhoden,C5,2020,Standardprodukt,13.35,4.3984,6.65105,0.0,2.3
Schaffhausen,C3,2022,Standardprodukt,17.39,8.4876,6.5984,0.0,2.3
Appenzell Ausserrhoden,C2,2018,Günstigstes Produkt,15.98,7.0950418,6.5763083,0.0,2.3
Schaffhausen,H7,2019,Standardprodukt,16.94,7.9752746,6.6605496,0.0,2.3
Genf,H6,2019,Günstigstes Produkt,14.67,5.699503,6.672343,0.0,2.3
Freiburg,C2,2023,Günstigstes Produkt,23.83,8.333094,13.197406,0.0,2.3
Genf,H6,2020,Günstigstes Produkt,14.57,5.6023316,6.672343,0.0,2.3
Appenzell Innerrhoden,C5,2021,Standardprodukt,13.35,4.3984,6.65105,0.0,2.3
Appenzell Innerrhoden,C7,2023,Standardprodukt,20.39,4.970661,13.119684,0.0,2.3
Freiburg,H5,2019,Günstigstes Produkt,16.97,6.62496,8.053667,0.0,2.3
Freiburg,H5,2021,Günstigstes Produkt,17.34,6.99296,8.053667,0.0,2.3
Appenzell Ausserrhoden,H4,2020,Standardprodukt,18.78,8.473333,8.01,0.0,2.3
Freiburg,C5,2019,Standardprodukt,14.84,3.85516,8.68235,0.0,2.3
Appenzell Innerrhoden,C1,2020,Günstigstes Produkt,18.42,8.097032,8.019453,0.0,2.3
Freiburg,H5,2022,Günstigstes Produkt,17.34,6.99296,8.053667,0.0,2.3
Freiburg,C5,2022,Standardprodukt,15.21,4.23116,8.68235,0.0,2.3
Bern,C7,2022,Günstigstes Produkt,15.58,4.5808005,8.696076,0.0,2.3
Freiburg,C5,2020,Günstigstes Produkt,15.01,4.03116,8.68235,0.0,2.3
Freiburg,C5,2018,Standardprodukt,14.97,3.98758,8.68235,0.0,2.3
Appenzell Ausserrhoden,H8,2020,Standardprodukt,17.61,7.300107,8.010094,0.0,2.3
Freiburg,C1,2023,Günstigstes Produkt,25.18,9.56645,13.30601,0.0,2.3
Genf,C7,2019,Günstigstes Produkt,12.85,3.8998106,6.646366,0.0,2.3
Freiburg,H1,2023,Standardprodukt,30.51,14.984,13.231667,0.0,2.3
Appenzell Innerrhoden,C4,2020,Standardprodukt,15.06,6.1144,6.65105,0.0,2.3
Appenzell Innerrhoden,C4,2021,Standardprodukt,15.06,6.1144,6.65105,0.0,2.3
Freiburg,C5,2020,Standardprodukt,15.01,4.03116,8.68235,0.0,2.3
Freiburg,C5,2021,Günstigstes Produkt,15.01,4.03116,8.68235,0.0,2.3
Freiburg,C5,2018,Günstigstes Produkt,14.97,3.98758,8.68235,0.0,2.3
Freiburg,C5,2021,Standardprodukt,15.01,4.03116,8.68235,0.0,2.3
Appenzell Ausserrhoden,H5,2021,Standardprodukt,17.9,7.5684285,8.027357,0.0,2.3
Genf,H1,2019,Günstigstes Produkt,23.44,12.545,8.6,0.0,2.3
Genf,C2,2019,Günstigstes Produkt,19.54,8.64,8.6,0.0,2.3
Appenzell Ausserrhoden,H2,2022,Standardprodukt,22.53,11.972571,8.259714,0.0,2.3
Genf,C2,2020,Günstigstes Produkt,19.38,8.48,8.6,0.0,2.3
Genf,C1,2019,Günstigstes Produkt,20.14,9.245,8.6,0.0,2.3
Genf,C2,2018,Günstigstes Produkt,19.56,8.66,8.6,0.0,2.3
Appenzell Ausserrhoden,C2,2019,Standardprodukt,17.46,7.0011334,8.156308,0.0,2.3
Genf,C1,2018,Günstigstes Produkt,20.17,9.265,8.6,0.0,2.3
Freiburg,C6,2020,Standardprodukt,14.76,3.8339777,8.625617,0.0,2.3
Appenzell Innerrhoden,C2,2021,Standardprodukt,17.45,6.8933167,8.260217,0.0,2.3
Appenzell Innerrhoden,C2,2020,Standardprodukt,17.45,6.8933167,8.260217,0.0,2.3
Appenzell Innerrhoden,C2,2022,Günstigstes Produkt,19.05,8.268142,8.476308,0.0,2.3
Appenzell Ausserrhoden,H4,2021,Standardprodukt,19.93,9.233334,8.4,0.0,2.3
Freiburg,C7,2019,Günstigstes Produkt,14.03,3.2884138,8.43826,0.0,2.3
Appenzell Ausserrhoden,H8,2021,Standardprodukt,18.76,8.060123,8.400093,0.0,2.3
Freiburg,H5,2018,Standardprodukt,17.86,7.11004,8.453667,0.0,2.3
Genf,H2,2020,Günstigstes Produkt,21.98,11.299829,8.377714,0.0,2.3
Genf,H1,2018,Günstigstes Produkt,23.46,12.565,8.6,0.0,2.3
Freiburg,H5,2020,Standardprodukt,17.74,6.99296,8.453667,0.0,2.3
Genf,C1,2020,Günstigstes Produkt,20.1,9.195,8.6,0.0,2.3
Freiburg,C7,2020,Standardprodukt,14.14,3.4048936,8.43826,0.0,2.3
Freiburg,H5,2021,Standardprodukt,17.74,6.99296,8.453667,0.0,2.3
Appenzell Ausserrhoden,C1,2021,Günstigstes Produkt,19.81,8.991406,8.519453,0.0,2.3
Genf,H4,2020,Günstigstes Produkt,20.28,9.645905,8.334286,0.0,2.3
Appenzell Innerrhoden,C1,2021,Günstigstes Produkt,19.81,8.991406,8.519453,0.0,2.3
Jura,C7,2018,Standardprodukt,15.43,4.8335657,8.3,0.0,2.3
Bern,C7,2021,Standardprodukt,15.24,4.644446,8.3,0.0,2.3
Genf,H4,2019,Günstigstes Produkt,20.2,9.573143,8.334286,0.0,2.3
Bern,C7,2020,Standardprodukt,15.24,4.644446,8.3,0.0,2.3
Bern,C7,2019,Standardprodukt,15.32,4.724446,8.3,0.0,2.3
Jura,C7,2021,Standardprodukt,15.24,4.644446,8.3,0.0,2.3
Appenzell Innerrhoden,C1,2021,Standardprodukt,18.73,8.144218,8.292656,0.0,2.3
Jura,C7,2019,Standardprodukt,15.32,4.724446,8.3,0.0,2.3
Genf,H1,2020,Günstigstes Produkt,24.0,13.095,8.6,0.0,2.3
Appenzell Ausserrhoden,C1,2019,Standardprodukt,18.74,8.250625,8.189453,0.0,2.3
Freiburg,C6,2019,Standardprodukt,14.61,3.6819777,8.625617,0.0,2.3
Freiburg,C6,2018,Günstigstes Produkt,14.74,3.8145223,8.625617,0.0,2.3
Freiburg,C6,2019,Günstigstes Produkt,14.61,3.6819777,8.625617,0.0,2.3
Appenzell Ausserrhoden,H4,2022,Standardprodukt,20.28,9.683333,8.3,0.0,2.3
Appenzell Ausserrhoden,H8,2022,Standardprodukt,19.11,8.510133,8.300094,0.0,2.3
Jura,C7,2020,Standardprodukt,15.24,4.644446,8.3,0.0,2.3
Appenzell Ausserrhoden,H7,2021,Standardprodukt,17.25,6.7795057,8.168228,0.0,2.3
Bern,C7,2018,Standardprodukt,15.43,4.8335657,8.3,0.0,2.3
Appenzell Innerrhoden,C2,2021,Günstigstes Produkt,18.53,7.7376833,8.486308,0.0,2.3
Genf,H2,2018,Günstigstes Produkt,21.72,11.037143,8.377714,0.0,2.3
Appenzell Ausserrhoden,H2,2021,Standardprodukt,22.19,11.526857,8.3597145,0.0,2.3
Appenzell Ausserrhoden,C2,2022,Günstigstes Produkt,19.05,8.268142,8.476308,0.0,2.3
Freiburg,H7,2021,Günstigstes Produkt,17.05,6.3964767,8.345923,0.0,2.3
Genf,H2,2019,Günstigstes Produkt,21.7,11.017057,8.377714,0.0,2.3
Freiburg,H3,2022,Standardprodukt,18.52,7.8848,8.337778,0.0,2.3
Freiburg,H3,2020,Standardprodukt,18.52,7.8848,8.337778,0.0,2.3
Freiburg,H3,2018,Standardprodukt,18.4,7.7585335,8.337778,0.0,2.3
Appenzell Ausserrhoden,C2,2021,Günstigstes Produkt,18.53,7.7376833,8.486308,0.0,2.3
Freiburg,H3,2019,Standardprodukt,17.91,7.2714667,8.337778,0.0,2.3
Freiburg,H7,2020,Standardprodukt,17.45,6.3964767,8.745923,0.0,2.3
Freiburg,H3,2019,Günstigstes Produkt,17.51,7.2714667,7.937778,0.0,2.3
Freiburg,H7,2018,Standardprodukt,17.72,6.665023,8.745923,0.0,2.3
Appenzell Ausserrhoden,H5,2022,Standardprodukt,18.21,7.9787855,7.927357,0.0,2.3
Freiburg,H3,2020,Günstigstes Produkt,18.12,7.8848,7.937778,0.0,2.3
Freiburg,H3,2021,Günstigstes Produkt,18.12,7.8848,7.937778,0.0,2.3
Appenzell Innerrhoden,H1,2020,Günstigstes Produkt,21.6,10.81,8.49,0.0,2.3
Freiburg,H7,2022,Standardprodukt,17.45,6.3964767,8.745923,0.0,2.3
Appenzell Ausserrhoden,H1,2020,Günstigstes Produkt,21.6,10.81,8.49,0.0,2.3
Freiburg,H7,2019,Standardprodukt,17.23,6.1841693,8.745923,0.0,2.3
Freiburg,H7,2021,Standardprodukt,17.45,6.3964767,8.745923,0.0,2.3
Freiburg,C7,2022,Günstigstes Produkt,14.29,3.5548937,8.43826,0.0,2.3
Freiburg,C7,2022,Standardprodukt,14.29,3.5548937,8.43826,0.0,2.3
Freiburg,C7,2020,Günstigstes Produkt,14.14,3.4048936,8.43826,0.0,2.3
Freiburg,C7,2018,Standardprodukt,14.16,3.4203284,8.43826,0.0,2.3
Appenzell Innerrhoden,C1,2022,Günstigstes Produkt,20.34,9.525391,8.509453,0.0,2.3
Freiburg,C7,2021,Günstigstes Produkt,14.14,3.4048936,8.43826,0.0,2.3
Freiburg,H5,2019,Standardprodukt,17.37,6.62496,8.453667,0.0,2.3
Freiburg,C7,2019,Standardprodukt,14.03,3.2884138,8.43826,0.0,2.3
Freiburg,H5,2022,Standardprodukt,17.74,6.99296,8.453667,0.0,2.3
Freiburg,C7,2021,Standardprodukt,14.14,3.4048936,8.43826,0.0,2.3
Freiburg,C7,2018,Günstigstes Produkt,14.16,3.4203284,8.43826,0.0,2.3
Genf,H8,2019,Günstigstes Produkt,19.51,8.880528,8.334857,0.0,2.3
Genf,H8,2018,Günstigstes Produkt,19.53,8.903571,8.334857,0.0,2.3
Freiburg,H7,2020,Günstigstes Produkt,17.05,6.3964767,8.345923,0.0,2.3
Genf,H8,2020,Günstigstes Produkt,19.48,8.846614,8.334857,0.0,2.3
Genf,H4,2018,Günstigstes Produkt,20.23,9.59619,8.334286,0.0,2.3
Appenzell Ausserrhoden,C1,2022,Günstigstes Produkt,20.34,9.525391,8.509453,0.0,2.3
Freiburg,H7,2022,Günstigstes Produkt,17.05,6.3964767,8.345923,0.0,2.3
Freiburg,H3,2021,Standardprodukt,18.52,7.8848,8.337778,0.0,2.3
Freiburg,H7,2019,Günstigstes Produkt,16.83,6.1841693,8.345923,0.0,2.3
Freiburg,H7,2018,Günstigstes Produkt,17.32,6.665023,8.345923,0.0,2.3
Wallis,C3,2018,Standardprodukt,15.5,6.2176666,5.833778,0.68,2.3
Wallis,H5,2018,Standardprodukt,15.74,6.825333,5.8418665,0.68,2.3
Wallis,H7,2020,Günstigstes Produkt,15.61,5.646154,6.976923,0.68,2.3
Wallis,H5,2018,Günstigstes Produkt,14.14,6.72,5.5,0.68,2.3
Basel-Landschaft,C3,2018,Standardprodukt,19.21,8.332,7.8965,0.68,2.3
Solothurn,C3,2018,Günstigstes Produkt,18.63,8.351928,7.2848334,0.68,2.3
Basel-Landschaft,C3,2018,Günstigstes Produkt,18.21,8.332,6.8965,0.68,2.3
Basel-Landschaft,C3,2019,Günstigstes Produkt,18.13,8.252,6.8965,0.68,2.3
Wallis,H7,2020,Standardprodukt,16.31,6.3155384,7.578923,0.68,2.3
Wallis,H6,2019,Günstigstes Produkt,14.92,5.636,6.3,0.68,2.3
Wallis,H6,2019,Standardprodukt,15.57,5.636,6.79292,0.68,2.3
Luzern,H7,2019,Günstigstes Produkt,17.04,6.7573075,7.3048463,0.67573076,2.3
Luzern,H7,2019,Standardprodukt,17.74,6.7573075,8.004847,0.67573076,2.3
St. Gallen,H1,2021,Günstigstes Produkt,22.7,11.51,8.009531,0.68,2.3
Wallis,C3,2019,Standardprodukt,16.3,6.448,7.0853333,0.672,2.3
Genf,C6,2023,Standardprodukt,19.64,5.0892444,11.5825,0.67188,2.3
Basel-Landschaft,H1,2023,Standardprodukt,35.52,15.679821,16.872612,0.674013,2.3
Wallis,H8,2018,Günstigstes Produkt,14.22,6.82,5.5,0.68,2.3
Wallis,C3,2018,Günstigstes Produkt,13.9,5.738,5.228667,0.68,2.3
Solothurn,C3,2018,Standardprodukt,19.21,8.34,7.8965,0.68,2.3
Wallis,H8,2018,Standardprodukt,15.74,6.92,6.38,0.68,2.3
Aargau,H2,2022,Standardprodukt,22.32,11.540286,7.7384,0.68,2.3
Wallis,C3,2020,Standardprodukt,16.73,6.517667,7.8855,0.7,2.3
Schwyz,C4,2018,Standardprodukt,16.29,7.5302935,5.32875,0.7,2.3
Uri,C4,2020,Standardprodukt,15.6,7.8458333,4.7541,0.7,2.3
Luzern,H5,2019,Günstigstes Produkt,17.04,6.936,7.1074,0.6936,2.3
Wallis,C2,2021,Günstigstes Produkt,14.79,5.78,6.02,0.6936,2.3
Basel-Landschaft,H4,2019,Standardprodukt,21.7,9.419881,9.284071,0.6963709,2.3
Schwyz,H3,2020,Standardprodukt,19.26,8.162857,6.9884443,0.7,2.3
Wallis,H6,2021,Standardprodukt,15.58,5.836,6.285898,0.7,2.3
Schwyz,C2,2018,Standardprodukt,19.53,8.855222,5.8237,0.7,2.3
Uri,C4,2018,Standardprodukt,15.84,8.0894165,4.7541,0.7,2.3
Schwyz,C4,2019,Standardprodukt,16.15,7.3841095,5.8554335,0.7,2.3
Wallis,C2,2021,Standardprodukt,15.99,6.6683054,6.72,0.69,2.3
Basel-Landschaft,H8,2018,Günstigstes Produkt,19.84,8.571875,8.284375,0.69,2.3
Basel-Landschaft,H8,2018,Standardprodukt,20.84,8.571875,9.284375,0.69,2.3
Luzern,H6,2023,Günstigstes Produkt,24.05,6.87232,14.19498,0.68723,2.3
Aargau,H2,2022,Günstigstes Produkt,22.32,11.540286,7.7954288,0.68,2.3
Luzern,H6,2023,Standardprodukt,24.75,6.87232,14.89498,0.68723,2.3
Basel-Landschaft,C1,2019,Standardprodukt,22.26,9.264609,10.005547,0.69000965,2.3
Basel-Landschaft,H1,2022,Günstigstes Produkt,25.6,14.314844,8.303817,0.69,2.3
Luzern,H5,2019,Standardprodukt,17.74,6.936,7.8074,0.6936,2.3
Basel-Landschaft,H8,2019,Günstigstes Produkt,19.84,8.566875,8.284375,0.69,2.3
Basel-Landschaft,H1,2022,Standardprodukt,25.6,14.314844,8.303817,0.69,2.3
Aargau,H2,2021,Günstigstes Produkt,21.37,11.116571,7.2902856,0.6573943,2.3
Bern,H6,2020,Günstigstes Produkt,16.58,5.848,7.7088,0.654,2.3
Aargau,H2,2021,Standardprodukt,21.37,11.116571,7.2902856,0.6573943,2.3
Jura,H6,2018,Standardprodukt,18.0,6.21465,8.84384,0.654,2.3
Jura,H6,2019,Standardprodukt,17.67,5.928,8.7856,0.654,2.3
Bern,H6,2021,Günstigstes Produkt,16.58,5.848,7.6,0.654,2.3
Wallis,C4,2020,Standardprodukt,16.22,6.1088,7.6216,0.66,2.3
Schwyz,C7,2021,Standardprodukt,13.92,4.956058,6.2989945,0.66,2.3
Wallis,C4,2019,Günstigstes Produkt,14.17,5.528,5.676,0.66,2.3
Basel-Landschaft,H5,2019,Günstigstes Produkt,18.64,7.9597144,7.7213717,0.66,2.3
Bern,H6,2018,Günstigstes Produkt,17.0,6.21465,7.84384,0.66,2.3
Jura,H6,2020,Standardprodukt,17.59,5.848,8.7856,0.654,2.3
Jura,H6,2023,Günstigstes Produkt,16.7,5.9608,7.7856,0.654,2.3
Jura,H6,2023,Standardprodukt,17.7,5.9608,8.7856,0.654,2.3
Wallis,C4,2019,Standardprodukt,15.67,6.1088,6.8168,0.6528,2.3
Basel-Landschaft,C2,2019,Standardprodukt,21.26,8.344791,9.968625,0.6522968,2.3
Jura,H6,2021,Standardprodukt,17.59,5.848,8.7856,0.654,2.3
Jura,H6,2018,Günstigstes Produkt,17.0,6.21465,7.84384,0.654,2.3
Jura,H6,2021,Günstigstes Produkt,16.58,5.848,7.7813787,0.654,2.3
Jura,H6,2019,Günstigstes Produkt,16.67,5.928,7.7856,0.654,2.3
Bern,H6,2023,Günstigstes Produkt,16.78,5.9608,7.7856,0.654,2.3
Jura,H6,2020,Günstigstes Produkt,16.58,5.848,7.7813787,0.654,2.3
Basel-Landschaft,C2,2019,Günstigstes Produkt,20.28,8.344791,8.968625,0.67,2.3
Wallis,C2,2019,Standardprodukt,16.35,6.59,7.0,0.67,2.3
Aargau,H2,2020,Günstigstes Produkt,23.79,11.356571,9.458858,0.6717943,2.3
Basel-Landschaft,C2,2018,Günstigstes Produkt,20.18,8.242458,8.968625,0.67,2.3
Bern,H6,2022,Standardprodukt,17.4,5.6608,8.4,0.67,2.3
Wallis,C2,2019,Günstigstes Produkt,14.85,6.42,6.3,0.67,2.3
Aargau,H2,2019,Günstigstes Produkt,22.47,11.436571,8.056286,0.6717943,2.3
Aargau,H2,2019,Standardprodukt,21.08,11.436571,6.726857,0.6717943,2.3
Aargau,H2,2018,Standardprodukt,20.8,11.516571,6.036,0.6717943,2.3
Aargau,H2,2020,Standardprodukt,21.87,11.356571,7.5490427,0.6717943,2.3
Aargau,H2,2018,Günstigstes Produkt,20.8,11.516571,6.306286,0.6717943,2.3
Schwyz,C7,2019,Standardprodukt,12.88,5.036058,5.6834164,0.66,2.3
Basel-Landschaft,H5,2018,Günstigstes Produkt,18.73,8.053028,7.7213717,0.66,2.3
Wallis,C4,2020,Günstigstes Produkt,15.52,5.496,7.0635,0.66,2.3
Schwyz,C7,2020,Standardprodukt,14.49,4.956058,6.718844,0.66,2.3
Basel-Landschaft,H5,2018,Standardprodukt,19.73,8.053028,8.721372,0.66,2.3
Basel-Landschaft,H3,2019,Standardprodukt,20.34,8.729762,8.644143,0.66808087,2.3
Basel-Landschaft,H8,2019,Standardprodukt,20.81,8.566875,9.284375,0.66140425,2.3
Basel-Landschaft,C2,2018,Standardprodukt,21.18,8.242458,9.968625,0.67,2.3
Schwyz,C7,2023,Standardprodukt,25.93,5.4204874,15.439286,0.66,2.3
Schwyz,C7,2022,Standardprodukt,14.03,4.6143312,6.3153877,0.66,2.3
Uri,C3,2018,Günstigstes Produkt,17.08,8.691667,5.3893332,0.7,2.3
Schwyz,H4,2020,Standardprodukt,20.55,9.325889,7.6775556,0.7,2.3
Uri,C3,2019,Standardprodukt,17.17,8.783334,5.3893332,0.7,2.3
Basel-Landschaft,H3,2019,Günstigstes Produkt,19.37,8.729762,7.6441426,0.7,2.3
Uri,C3,2020,Günstigstes Produkt,17.14,8.753333,5.3893332,0.7,2.3
Uri,C3,2019,Günstigstes Produkt,17.17,8.783334,5.3893332,0.7,2.3
Schwyz,H2,2020,Standardprodukt,22.38,10.918,7.9114285,0.7,2.3
Schwyz,H6,2018,Standardprodukt,15.36,6.06252,5.13637,0.7,2.3
Schwyz,H7,2019,Standardprodukt,17.14,7.5637307,6.1966443,0.7,2.3
Schwyz,C6,2019,Günstigstes Produkt,13.14,5.018443,5.1242642,0.7,2.3
Schwyz,H1,2020,Standardprodukt,24.77,13.02808,7.937723,0.7,2.3
Schwyz,C3,2018,Standardprodukt,17.1,8.079866,5.4630833,0.7,2.3
Uri,C4,2022,Standardprodukt,16.33,7.8458333,5.4841,0.7,2.3
Uri,C3,2021,Standardprodukt,16.84,8.753333,5.0893335,0.7,2.3
Uri,C3,2021,Günstigstes Produkt,16.84,8.753333,5.0893335,0.7,2.3
Schwyz,H6,2019,Standardprodukt,15.44,6.0489,6.0379715,0.7,2.3
Schwyz,H8,2020,Standardprodukt,19.48,8.9112,7.47155,0.7,2.3
Uri,C3,2020,Standardprodukt,17.14,8.753333,5.3893332,0.7,2.3
Uri,C3,2018,Standardprodukt,17.08,8.691667,5.3893332,0.7,2.3
Basel-Landschaft,H3,2018,Günstigstes Produkt,19.48,8.835191,7.6441426,0.7,2.3
Uri,C3,2022,Günstigstes Produkt,17.34,8.753333,5.5893335,0.7,2.3
Schwyz,C2,2020,Standardprodukt,19.85,8.725223,7.9825773,0.7,2.3
Wallis,C3,2019,Günstigstes Produkt,14.8,5.92,5.874,0.71,2.3
Wallis,H7,2019,Günstigstes Produkt,15.26,6.0849233,6.3,0.71,2.3
